-0.078003,-0.19501,-0.31201,-0.50701,-0.70202,-0.97501,-1.248,-1.5991,-1.9501,-2.3791,-2.8081,-3.3151,-3.8221,-4.4071,-4.9922,-5.6552,-6.3182,-7.0593,-7.8003,-8.6193,-9.4383,-10.335,-11.232,-12.207,-13.182,-14.236,-15.289,-16.42,-17.551,-18.76,-19.969,-21.256,-22.543,-23.908,-25.273,-26.716,-28.159,-29.68,-31.201,-32.8,-34.399,-36.076,-37.753,-39.508,-41.263,-43.096,-44.93,-46.841,-48.752
-0.065799,-0.16449,-0.26319,-0.42769,-0.59219,-0.82249,-1.0528,-1.3489,-1.645,-2.0069,-2.3688,-2.7965,-3.2241,-3.7176,-4.2111,-4.7704,-5.3297,-5.9548,-6.5799,-7.2707,-7.9616,-8.7183,-9.475,-10.297,-11.12,-12.008,-12.897,-13.851,-14.805,-15.825,-16.844,-17.93,-19.016,-20.167,-21.319,-22.536,-23.753,-25.036,-26.319,-27.668,-29.017,-30.432,-31.847,-33.328,-34.808,-36.354,-37.9,-39.512,-41.124
-0.055099,-0.13774,-0.22039,-0.35814,-0.49589,-0.68873,-0.88158,-1.1295,-1.3775,-1.6805,-1.9836,-2.3417,-2.6998,-3.1131,-3.5263,-3.9947,-4.463,-4.9864,-5.5099,-6.0884,-6.6669,-7.3005,-7.9342,-8.6229,-9.3117,-10.055,-10.799,-11.598,-12.397,-13.251,-14.105,-15.014,-15.924,-16.888,-17.852,-18.871,-19.891,-20.965,-22.039,-23.169,-24.299,-25.483,-26.668,-27.907,-29.147,-30.442,-31.737,-33.087,-34.437
-0.045398,-0.11349,-0.18159,-0.29508,-0.40858,-0.56747,-0.72637,-0.93063,-1.1349,-1.3846,-1.6343,-1.9294,-2.2245,-2.565,-2.9055,-3.2913,-3.6772,-4.1085,-4.5398,-5.0164,-5.4931,-6.0152,-6.5373,-7.1048,-7.6722,-8.2851,-8.898,-9.5565,-10.215,-10.918,-11.622,-12.371,-13.12,-13.915,-14.709,-15.549,-16.389,-17.274,-18.159,-19.09,-20.02,-20.996,-21.973,-22.994,-24.015,-25.082,-26.149,-27.261,-28.374
-0.036389,-0.090974,-0.14556,-0.23653,-0.32751,-0.45487,-0.58223,-0.74599,-0.90974,-1.1099,-1.31,-1.5465,-1.7831,-2.056,-2.3289,-2.6382,-2.9475,-3.2932,-3.6389,-4.021,-4.4031,-4.8216,-5.2401,-5.695,-6.1498,-6.641,-7.1323,-7.66,-8.1876,-8.7516,-9.3157,-9.9163,-10.517,-11.153,-11.79,-12.463,-13.137,-13.846,-14.556,-15.302,-16.048,-16.831,-17.613,-18.431,-19.25,-20.105,-20.96,-21.852,-22.743
-0.027868,-0.069669,-0.11147,-0.18114,-0.25081,-0.34835,-0.44589,-0.5713,-0.69671,-0.85001,-1.0033,-1.1844,-1.3655,-1.5745,-1.7836,-2.0204,-2.2573,-2.5221,-2.7868,-3.0795,-3.3721,-3.6925,-4.013,-4.3613,-4.7097,-5.086,-5.4622,-5.8663,-6.2704,-6.7024,-7.1343,-7.5941,-8.0539,-8.5416,-9.0293,-9.5447,-10.06,-10.604,-11.147,-11.718,-12.29,-12.889,-13.488,-14.115,-14.742,-15.397,-16.052,-16.735,-17.418
-0.019686,-0.049214,-0.078743,-0.12796,-0.17717,-0.24607,-0.31497,-0.40356,-0.49215,-0.60042,-0.70869,-0.83665,-0.96461,-1.1123,-1.2599,-1.4272,-1.5946,-1.7816,-1.9686,-2.1753,-2.382,-2.6084,-2.8348,-3.0808,-3.3269,-3.5926,-3.8584,-4.1438,-4.4293,-4.7344,-5.0396,-5.3644,-5.6892,-6.0337,-6.3782,-6.7424,-7.1066,-7.4905,-7.8743,-8.2779,-8.6814,-9.1046,-9.5279,-9.971,-10.414,-10.877,-11.339,-11.822,-12.304
-0.011727,-0.029317,-0.046907,-0.076223,-0.10554,-0.14658,-0.18763,-0.2404,-0.29317,-0.35767,-0.42217,-0.49839,-0.57461,-0.66256,-0.75052,-0.8502,-0.94987,-1.0613,-1.1727,-1.2958,-1.4189,-1.5538,-1.6887,-1.8353,-1.9818,-2.1402,-2.2985,-2.4685,-2.6385,-2.8203,-3.0021,-3.1956,-3.3891,-3.5943,-3.7995,-4.0164,-4.2334,-4.462,-4.6907,-4.9311,-5.1715,-5.4237,-5.6758,-5.9397,-6.2035,-6.4791,-6.7547,-7.042,-7.3293
-0.0038952,-0.0097381,-0.015581,-0.025319,-0.035057,-0.04869,-0.062323,-0.079851,-0.09738,-0.1188,-0.14023,-0.16554,-0.19086,-0.22008,-0.24929,-0.2824,-0.31551,-0.35252,-0.38952,-0.43042,-0.47132,-0.51611,-0.56091,-0.6096,-0.65829,-0.71088,-0.76346,-0.81994,-0.87642,-0.9368,-0.99717,-1.0614,-1.1257,-1.1938,-1.262,-1.3341,-1.4062,-1.4821,-1.5581,-1.638,-1.7178,-1.8015,-1.8853,-1.9729,-2.0606,-2.1521,-2.2436,-2.339,-2.4345
0.003895,0.0097375,0.01558,0.025317,0.035055,0.048688,0.06232,0.079848,0.097375,0.1188,0.14022,0.16554,0.19086,0.22007,0.24928,0.28239,0.3155,0.3525,0.3895,0.4304,0.4713,0.51609,0.56088,0.60957,0.65826,0.71084,0.76342,0.8199,0.87638,0.93675,0.99712,1.0614,1.1257,1.1938,1.262,1.334,1.4061,1.4821,1.558,1.6379,1.7177,1.8014,1.8852,1.9729,2.0605,2.152,2.2435,2.339,2.4344
